id,date,store_nbr,family,sales,onpromotion
1572627,2015-06-04,34,GROCERY I,2916.603,6
634850,2013-12-23,21,PREPARED FOODS,0.0,0
1385588,2015-02-19,36,HOME APPLIANCES,0.0,0
583528,2013-11-24,31,"LIQUOR,WINE,BEER",0.0,0
1694543,2015-08-11,54,PET SUPPLIES,0.0,0
2420869,2016-09-23,34,"LIQUOR,WINE,BEER",43.0,4
2643208,2017-01-27,23,CLEANING,502.0,11
319112,2013-06-29,13,BEAUTY,0.0,0
139603,2013-03-20,26,GROCERY II,7.0,0
1396121,2015-02-25,31,MAGAZINES,0.0,0
1414667,2015-03-07,51,MAGAZINES,0.0,0
971047,2014-06-30,54,"LIQUOR,WINE,BEER",17.0,0
1413528,2015-03-07,20,CELEBRATION,0.0,0
2604736,2017-01-05,43,GROCERY II,2.0,0
144259,2013-03-22,7,HOME AND KITCHEN II,0.0,0
2632641,2017-01-21,27,AUTOMOTIVE,4.0,0
2373917,2016-08-28,17,PREPARED FOODS,78.0,1
951466,2014-06-19,6,EGGS,138.0,0
2901402,2017-06-21,18,DELI,181.77,1
663073,2014-01-09,14,BOOKS,0.0,0
437691,2013-09-03,4,GROCERY I,2756.0,0
1904794,2015-12-07,54,BABY CARE,0.0,0
1153022,2014-10-11,11,BEAUTY,8.0,0
1806288,2015-10-13,40,AUTOMOTIVE,4.0,0
1585717,2015-06-11,51,BABY CARE,0.0,0
1788666,2015-10-03,46,AUTOMOTIVE,42.0,0
2397170,2016-09-10,2,HOME APPLIANCES,1.0,0
186172,2013-04-15,32,LADIESWEAR,0.0,0
627566,2013-12-19,18,BREAD/BAKERY,628.0,0
2045113,2016-02-25,41,BOOKS,0.0,0
1678034,2015-08-02,41,HOME APPLIANCES,0.0,0
597870,2013-12-02,34,DELI,270.354,0
731440,2014-02-16,31,POULTRY,208.403,0
2618148,2017-01-13,2,PLAYERS AND ELECTRONICS,8.0,0
487580,2013-10-01,4,BREAD/BAKERY,365.721,0
2178716,2016-05-10,4,MAGAZINES,7.0,0
1022804,2014-07-29,8,BEAUTY,11.0,0
1454905,2015-03-30,31,BABY CARE,0.0,0
2616996,2017-01-12,37,PRODUCE,2613.48,9
2022571,2016-02-13,1,BABY CARE,0.0,0
523667,2013-10-21,51,MAGAZINES,0.0,0
1176189,2014-10-24,11,BEVERAGES,3416.0,5
2605056,2017-01-05,52,BEVERAGES,0.0,0
394661,2013-08-10,32,HARDWARE,0.0,0
1426891,2015-03-14,45,BOOKS,0.0,0
762809,2014-03-06,12,HARDWARE,0.0,0
2031976,2016-02-18,23,BABY CARE,0.0,0
962701,2014-06-26,20,PERSONAL CARE,0.0,0
538682,2013-10-30,23,MAGAZINES,0.0,0
1846109,2015-11-04,8,MAGAZINES,5.0,0
2883667,2017-06-11,2,POULTRY,702.485,0
2127581,2016-04-11,6,BREAD/BAKERY,637.54,2
1727102,2015-08-30,19,HARDWARE,2.0,0
1541566,2015-05-18,13,BOOKS,0.0,0
256034,2013-05-24,42,LAWN AND GARDEN,0.0,0
2408047,2016-09-16,25,BOOKS,0.0,0
2632923,2017-01-21,34,HOME CARE,226.0,6
1997778,2016-01-30,13,MEATS,210.47299,0
407573,2013-08-17,44,MAGAZINES,0.0,0
1843571,2015-11-03,36,PET SUPPLIES,1.0,0
2564052,2016-12-12,51,HOME CARE,293.0,6
960293,2014-06-24,52,PET SUPPLIES,0.0,0
2328588,2016-08-02,45,DELI,652.842,6
1985230,2016-01-23,11,HOME AND KITCHEN II,18.0,0
2661020,2017-02-06,22,SEAFOOD,4.0,0
817747,2014-04-05,53,CLEANING,0.0,0
1273834,2014-12-17,50,BABY CARE,0.0,0
789420,2014-03-20,9,PLAYERS AND ELECTRONICS,5.0,0
660603,2014-01-07,44,DELI,448.118,0
2566451,2016-12-14,2,DAIRY,874.0,21
1777278,2015-09-27,26,PRODUCE,590.866,0
564644,2013-11-13,51,HARDWARE,1.0,0
1737082,2015-09-04,48,POULTRY,1756.762,38
83124,2013-02-16,40,PRODUCE,0.0,0
1238011,2014-11-27,45,HOME AND KITCHEN II,14.0,0
2245513,2016-06-17,14,POULTRY,50.4,12
952820,2014-06-20,43,FROZEN FOODS,28.327,0
2019409,2016-02-11,20,CLEANING,825.0,13
1543060,2015-05-18,54,GROCERY II,17.0,0
832749,2014-04-14,24,PLAYERS AND ELECTRONICS,0.0,0
2703846,2017-03-02,24,MEATS,308.939,0
1581461,2015-06-09,32,BEAUTY,0.0,0
1540337,2015-05-17,28,PREPARED FOODS,121.309,0
521333,2013-10-20,36,SEAFOOD,0.0,0
50427,2013-01-29,24,BEVERAGES,1428.0,0
1726797,2015-08-30,10,CELEBRATION,0.0,0
2190568,2016-05-17,22,POULTRY,67.482,0
2385706,2016-09-03,48,BOOKS,0.0,0
2836851,2017-05-15,7,CELEBRATION,10.0,0
1369808,2015-02-10,43,FROZEN FOODS,25.0,0
187530,2013-04-16,20,MEATS,0.0,0
883872,2014-05-13,1,AUTOMOTIVE,7.0,0
509380,2013-10-13,50,PERSONAL CARE,417.0,0
1160016,2014-10-14,8,AUTOMOTIVE,2.0,0
2853778,2017-05-25,31,BOOKS,0.0,0
2294815,2016-07-14,47,POULTRY,661.042,0
2339188,2016-08-08,42,HOME AND KITCHEN II,8.0,0
2800772,2017-04-25,43,PREPARED FOODS,98.039,0
1469006,2015-04-07,27,FROZEN FOODS,119.258,4
2191672,2016-05-17,53,EGGS,151.0,24
2285927,2016-07-09,48,HOME APPLIANCES,3.0,0
2336758,2016-08-07,24,POULTRY,496.66202,0
512300,2013-10-15,33,DAIRY,142.0,0
670552,2014-01-13,23,PERSONAL CARE,159.0,0
2911797,2017-06-27,1,DELI,120.733,1
2538581,2016-11-28,37,MAGAZINES,5.0,0
352823,2013-07-17,9,LAWN AND GARDEN,0.0,0
2269430,2016-06-30,35,LAWN AND GARDEN,0.0,0
2436428,2016-10-02,21,BREAD/BAKERY,784.0,69
2843914,2017-05-19,54,CLEANING,2237.0,24
1794744,2015-10-07,17,CELEBRATION,5.0,0
678753,2014-01-17,53,DELI,0.0,0
294846,2013-06-15,31,MEATS,291.586,0
2539209,2016-11-28,54,MEATS,53.534,0
811622,2014-04-02,31,LAWN AND GARDEN,0.0,0
398629,2013-08-12,43,"LIQUOR,WINE,BEER",214.0,0
383565,2013-08-04,21,CELEBRATION,0.0,0
2558901,2016-12-09,8,HOME AND KITCHEN I,134.0,2
2366442,2016-08-23,8,GROCERY I,3712.0,36
667276,2014-01-11,31,HOME AND KITCHEN II,17.0,0
2115573,2016-04-05,19,DELI,350.0,0
832103,2014-04-13,7,DAIRY,967.0,0
143432,2013-03-22,33,HARDWARE,2.0,0
1532564,2015-05-13,10,FROZEN FOODS,25.0,0
1567611,2015-06-01,43,GROCERY I,4256.0,3
2515508,2016-11-15,4,HOME APPLIANCES,0.0,0
674406,2014-01-15,31,HOME CARE,171.0,0
100485,2013-02-26,29,AUTOMOTIVE,0.0,0
2698801,2017-02-27,32,POULTRY,44.684002,0
856273,2014-04-27,34,"LIQUOR,WINE,BEER",0.0,0
2426869,2016-09-26,52,HOME AND KITCHEN II,0.0,0
410493,2013-08-19,27,CELEBRATION,0.0,0
233322,2013-05-11,6,GROCERY I,5262.0,0
1794808,2015-10-07,19,BOOKS,0.0,0
1260771,2014-12-10,34,CELEBRATION,16.0,0
119707,2013-03-09,18,HOME AND KITCHEN II,0.0,0
362746,2013-07-23,37,EGGS,166.0,0
640432,2013-12-27,29,BABY CARE,0.0,0
2369334,2016-08-25,39,AUTOMOTIVE,2.0,0
1901325,2015-12-05,7,PRODUCE,5044.649,0
2153063,2016-04-26,20,FROZEN FOODS,63.059002,2
862806,2014-05-01,18,LINGERIE,7.0,0
2396577,2016-09-09,52,HOME CARE,0.0,0
962482,2014-06-26,15,BOOKS,0.0,0
2858562,2017-05-28,16,BEVERAGES,1764.0,27
1744678,2015-09-09,12,BABY CARE,0.0,0
1721443,2015-08-27,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1020748,2014-07-28,49,PERSONAL CARE,215.0,0
2126514,2016-04-11,25,PLAYERS AND ELECTRONICS,2.0,0
1764099,2015-09-19,7,HOME CARE,205.0,0
696444,2014-01-27,5,GROCERY I,3013.0,0
2713370,2017-03-07,41,FROZEN FOODS,123.0,3
986789,2014-07-09,46,MAGAZINES,1.0,0
1173159,2014-10-22,26,DELI,52.252,0
1994401,2016-01-28,19,GROCERY II,2.0,0
2194477,2016-05-19,32,EGGS,116.0,1
2979388,2017-08-03,6,HOME AND KITCHEN II,35.0,2
2664145,2017-02-08,10,"LIQUOR,WINE,BEER",6.0,0
2906913,2017-06-24,22,DELI,167.0,0
1998270,2016-01-30,27,LINGERIE,7.0,0
1236388,2014-11-26,5,EGGS,128.0,2
2686701,2017-02-20,43,CELEBRATION,14.0,0
771004,2014-03-10,41,PERSONAL CARE,187.0,0
2658194,2017-02-04,43,FROZEN FOODS,79.0,17
2540206,2016-11-29,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951424,2017-07-19,21,BEVERAGES,1794.0,35
2496889,2016-11-05,18,EGGS,0.0,0
96066,2013-02-23,54,BEVERAGES,519.0,0
159892,2013-03-31,45,CLEANING,3738.0,0
2119881,2016-04-07,39,PLAYERS AND ELECTRONICS,3.0,0
2395287,2016-09-09,17,HOME AND KITCHEN I,22.0,0
497293,2013-10-07,12,HOME AND KITCHEN II,0.0,0
1460393,2015-04-02,35,FROZEN FOODS,47.87,1
1962609,2016-01-10,27,AUTOMOTIVE,8.0,0
2867235,2017-06-01,9,PRODUCE,1536.502,0
946508,2014-06-17,17,BEAUTY,0.0,0
1474985,2015-04-10,44,HOME APPLIANCES,2.0,0
513117,2013-10-15,7,AUTOMOTIVE,2.0,0
2554236,2016-12-07,27,BEVERAGES,2974.0,89
2503209,2016-11-08,44,PLAYERS AND ELECTRONICS,39.0,0
2357328,2016-08-18,51,CELEBRATION,21.0,0
1716552,2015-08-24,22,MEATS,0.0,0
2219420,2016-06-02,32,BREAD/BAKERY,102.0,15
2153110,2016-04-26,21,PERSONAL CARE,204.0,2
835810,2014-04-16,10,LADIESWEAR,0.0,0
2454830,2016-10-12,37,PET SUPPLIES,5.0,0
268816,2013-05-31,50,SCHOOL AND OFFICE SUPPLIES,0.0,0
1317361,2015-01-12,22,BABY CARE,0.0,0
85055,2013-02-17,45,HARDWARE,1.0,0
435925,2013-09-02,4,POULTRY,388.713,0
602811,2013-12-05,23,AUTOMOTIVE,2.0,0
1648089,2015-07-16,51,BEVERAGES,4090.0,3
2194132,2016-05-19,22,POULTRY,89.314,0
176130,2013-04-09,50,DELI,372.448,0
2085332,2016-03-19,2,PREPARED FOODS,184.244,0
571421,2013-11-17,41,PET SUPPLIES,0.0,0
2411189,2016-09-18,13,FROZEN FOODS,34.0,1
1817271,2015-10-19,48,PLAYERS AND ELECTRONICS,18.0,0
107689,2013-03-02,30,EGGS,46.0,0
1599164,2015-06-19,29,HOME APPLIANCES,0.0,0
779734,2014-03-15,37,EGGS,209.0,0
2614975,2017-01-11,30,"LIQUOR,WINE,BEER",16.0,0
1984841,2016-01-22,5,MAGAZINES,3.0,0
813855,2014-04-03,44,DELI,390.211,0
695807,2014-01-27,32,BEAUTY,0.0,0
2369201,2016-08-25,34,SEAFOOD,5.0,0
1746693,2015-09-10,19,BEVERAGES,2199.0,9
1734395,2015-09-03,23,HARDWARE,0.0,0
2819671,2017-05-06,24,LADIESWEAR,26.0,0
2765092,2017-04-05,42,"LIQUOR,WINE,BEER",98.0,0
1887872,2015-11-28,3,DAIRY,2657.0,4
1054946,2014-08-17,1,BEAUTY,1.0,0
1343317,2015-01-26,5,LADIESWEAR,0.0,0
2302129,2016-07-18,52,HOME AND KITCHEN II,0.0,0
2209903,2016-05-28,15,PERSONAL CARE,192.0,10
2124213,2016-04-10,11,BEVERAGES,5882.0,3
1003055,2014-07-18,52,LAWN AND GARDEN,0.0,0
2458958,2016-10-14,52,PREPARED FOODS,0.0,0
2287818,2016-07-10,50,PLAYERS AND ELECTRONICS,31.0,0
383323,2013-08-04,14,POULTRY,77.746,0
96797,2013-02-24,25,DAIRY,257.0,0
1070540,2014-08-25,46,LAWN AND GARDEN,4.0,0
2898765,2017-06-19,43,GROCERY I,4283.078,60
648763,2014-01-01,12,HOME AND KITCHEN II,0.0,0
1796156,2015-10-07,6,SEAFOOD,52.742,0
2856926,2017-05-27,2,HOME APPLIANCES,0.0,0
991520,2014-07-12,3,BEAUTY,12.0,0
512910,2013-10-15,5,MEATS,251.408,0
1583496,2015-06-10,39,MEATS,101.484,0
2072114,2016-03-11,49,FROZEN FOODS,522.924,1
721602,2014-02-10,6,MEATS,365.616,0
934428,2014-06-10,28,AUTOMOTIVE,1.0,0
2760646,2017-04-03,18,SCHOOL AND OFFICE SUPPLIES,22.0,3
1012850,2014-07-24,28,HARDWARE,0.0,0
320263,2013-06-29,44,SCHOOL AND OFFICE SUPPLIES,0.0,0
721094,2014-02-10,41,FROZEN FOODS,90.941,0
693561,2014-01-26,2,AUTOMOTIVE,8.0,0
1475772,2015-04-11,17,GROCERY I,3722.0,1
771205,2014-03-10,47,POULTRY,1065.986,0
2113550,2016-04-04,11,SEAFOOD,2.0,0
2257514,2016-06-23,50,HOME APPLIANCES,0.0,0
408303,2013-08-18,15,PLAYERS AND ELECTRONICS,0.0,0
2418415,2016-09-22,16,EGGS,73.0,0
2539926,2016-11-29,25,HOME AND KITCHEN I,2.0,0
2096171,2016-03-25,24,FROZEN FOODS,138.0,0
582265,2013-11-23,46,GROCERY II,48.0,0
2177945,2016-05-10,19,FROZEN FOODS,58.0,0
913441,2014-05-29,39,BABY CARE,0.0,0
433345,2013-09-01,18,"LIQUOR,WINE,BEER",0.0,0
2678782,2017-02-16,21,CLEANING,782.0,26
855781,2014-04-27,20,PERSONAL CARE,0.0,0
1231509,2014-11-24,13,HOME AND KITCHEN I,5.0,0
1958969,2016-01-08,24,MAGAZINES,8.0,0
2775710,2017-04-11,40,HARDWARE,1.0,0
2401342,2016-09-12,36,SCHOOL AND OFFICE SUPPLIES,0.0,0
1956087,2016-01-06,43,GROCERY I,3592.0,4
1277280,2014-12-19,47,HOME AND KITCHEN I,120.0,0
1448103,2015-03-26,4,PRODUCE,1.0,0
2979914,2017-08-04,20,HARDWARE,0.0,0
2283504,2016-07-08,30,BEVERAGES,806.0,13
1309351,2015-01-07,47,EGGS,386.0,1
1337479,2015-01-23,36,"LIQUOR,WINE,BEER",220.0,0
2519413,2016-11-17,49,POULTRY,862.695,0
233378,2013-05-11,8,BEAUTY,6.0,0
2054732,2016-03-02,11,LAWN AND GARDEN,1.0,0
1260680,2014-12-10,31,HARDWARE,1.0,0
2602086,2017-01-04,2,BEVERAGES,3531.0,61
995148,2014-07-14,31,AUTOMOTIVE,4.0,0
2989443,2017-08-09,38,CELEBRATION,12.0,0
2809704,2017-04-30,44,HOME CARE,1012.0,6
2233925,2016-06-10,39,MAGAZINES,3.0,0
59296,2013-02-03,22,POULTRY,0.0,0
75976,2013-02-12,40,EGGS,43.0,0
1145118,2014-10-06,39,HOME CARE,289.0,0
2977401,2017-08-02,5,DELI,282.108,6
477525,2013-09-25,8,HOME AND KITCHEN I,0.0,0
2507448,2016-11-11,14,DELI,206.0,43
739476,2014-02-20,8,GROCERY I,3076.0,0
61271,2013-02-04,28,MAGAZINES,0.0,0
1504979,2015-04-27,36,HARDWARE,0.0,0
351647,2013-07-17,25,SEAFOOD,3.0,0
2149996,2016-04-24,34,GROCERY II,2.0,1
2991325,2017-08-10,40,CLEANING,1030.0,21
662527,2014-01-08,48,LADIESWEAR,23.0,0
1496075,2015-04-22,36,LAWN AND GARDEN,4.0,0
2962329,2017-07-25,27,HOME CARE,290.0,6
2454422,2016-10-12,26,HARDWARE,0.0,0
1932867,2015-12-23,41,MEATS,186.089,1
1961367,2016-01-09,41,GROCERY I,3331.0,12
1943313,2015-12-30,35,DELI,114.0,0
1633692,2015-07-08,47,PLAYERS AND ELECTRONICS,26.0,0
349996,2013-07-16,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
548803,2013-11-04,8,GROCERY II,43.0,0
2638816,2017-01-24,5,BOOKS,0.0,0
223414,2013-05-06,28,BOOKS,0.0,0
697693,2014-01-28,35,CLEANING,333.0,0
59150,2013-02-03,19,HARDWARE,0.0,0
666353,2014-01-10,6,HOME APPLIANCES,0.0,0
2343698,2016-08-11,2,BREAD/BAKERY,558.0,4
914805,2014-05-30,27,GROCERY I,1962.0,0
2786527,2017-04-17,44,CLEANING,2127.0,21
507249,2013-10-12,41,CELEBRATION,0.0,0
1243643,2014-11-30,53,BREAD/BAKERY,523.865,0
55334,2013-02-01,11,PET SUPPLIES,0.0,0
836186,2014-04-16,20,SEAFOOD,0.0,0
782645,2014-03-17,19,HOME APPLIANCES,1.0,0
2481762,2016-10-27,42,PRODUCE,1522.295,0
2413535,2016-09-19,29,HARDWARE,2.0,0
2962507,2017-07-25,31,SCHOOL AND OFFICE SUPPLIES,3.0,0
33340,2013-01-19,44,EGGS,844.0,0
139542,2013-03-20,24,HOME CARE,0.0,0
910615,2014-05-28,1,GROCERY II,25.0,0
2263097,2016-06-26,8,MAGAZINES,16.0,0
1684921,2015-08-06,35,CLEANING,386.0,3
138319,2013-03-19,4,HOME AND KITCHEN II,0.0,0
328431,2013-07-04,24,HOME AND KITCHEN I,0.0,0
2361587,2016-08-21,21,DAIRY,895.0,2
1818623,2015-10-20,36,PET SUPPLIES,1.0,0
456650,2013-09-14,21,PREPARED FOODS,0.0,0
1097905,2014-09-10,14,POULTRY,0.0,0
1151690,2014-10-10,23,MAGAZINES,1.0,0
2344636,2016-08-11,45,LADIESWEAR,11.0,0
2658736,2017-02-04,9,PERSONAL CARE,830.0,12
2914111,2017-06-28,24,GROCERY II,21.0,0
1046297,2014-08-12,16,SEAFOOD,5.0,0
693269,2014-01-26,11,BREAD/BAKERY,766.0,0
696879,2014-01-28,12,HOME CARE,182.0,0
2517320,2016-11-16,40,HARDWARE,0.0,0
137725,2013-03-19,23,HOME AND KITCHEN II,0.0,0
950216,2014-06-19,20,HARDWARE,0.0,0
866081,2014-05-03,1,PREPARED FOODS,111.394,0
2515336,2016-11-15,35,EGGS,71.0,1
804944,2014-03-29,44,DAIRY,3901.0,0
675200,2014-01-15,53,LAWN AND GARDEN,0.0,0
2022838,2016-02-13,17,BOOKS,0.0,0
2997470,2017-08-14,13,HARDWARE,0.0,0
2288961,2016-07-11,33,HOME AND KITCHEN I,62.0,0
1650694,2015-07-18,25,BABY CARE,0.0,0
2692876,2017-02-24,17,EGGS,81.0,1
470090,2013-09-21,49,BREAD/BAKERY,663.04,0
8800,2013-01-05,6,"LIQUOR,WINE,BEER",157.0,0
570877,2013-11-17,27,EGGS,239.0,0
2931169,2017-07-07,52,EGGS,208.0,27
1871211,2015-11-19,12,GROCERY I,2203.0,2
804000,2014-03-29,18,LINGERIE,17.0,0
1280989,2014-12-21,50,POULTRY,585.787,0
655568,2014-01-04,52,MAGAZINES,0.0,0
1234595,2014-11-25,49,SEAFOOD,72.967,0
1403816,2015-03-01,47,PREPARED FOODS,418.15698,0
1215177,2014-11-14,54,HOME CARE,119.0,0
967832,2014-06-29,15,DAIRY,272.0,0
1069198,2014-08-24,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
838748,2014-04-17,42,LAWN AND GARDEN,0.0,0
2881081,2017-06-09,47,HOME AND KITCHEN II,77.0,3
2682707,2017-02-18,31,BREAD/BAKERY,518.0,7
2700494,2017-02-28,30,BREAD/BAKERY,128.0,7
577103,2013-11-20,50,SEAFOOD,20.1,0
339177,2013-07-10,26,BEVERAGES,481.0,0
3838,2013-01-03,17,EGGS,81.0,0
2452614,2016-10-11,25,LINGERIE,0.0,0
552496,2013-11-07,11,EGGS,190.0,0
1216216,2014-11-15,34,BABY CARE,0.0,0
483801,2013-09-29,33,LINGERIE,12.0,0
797777,2014-03-25,43,BEAUTY,2.0,0
1153772,2014-10-11,31,PET SUPPLIES,4.0,0
172073,2013-04-07,37,FROZEN FOODS,158.0,0
1355534,2015-02-02,42,PET SUPPLIES,0.0,0
2846085,2017-05-21,16,AUTOMOTIVE,8.0,0
2900991,2017-06-20,6,PLAYERS AND ELECTRONICS,14.0,0
1423194,2015-03-12,41,BEVERAGES,656.0,0
215488,2013-05-01,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
1048168,2014-08-13,19,"LIQUOR,WINE,BEER",23.0,0
1732174,2015-09-02,11,BOOKS,0.0,0
121052,2013-03-09,6,DAIRY,663.0,0
1614358,2015-06-27,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
614556,2013-12-11,51,PRODUCE,13.0,0
2854018,2017-05-25,38,GROCERY II,27.0,0
1759615,2015-09-17,30,"LIQUOR,WINE,BEER",112.0,4
1944651,2015-12-31,22,PLAYERS AND ELECTRONICS,12.0,0
2695388,2017-02-25,37,HARDWARE,0.0,0
2238038,2016-06-12,54,FROZEN FOODS,61.0,2
947644,2014-06-17,48,HOME AND KITCHEN II,0.0,0
999749,2014-07-17,10,HARDWARE,0.0,0
1927604,2015-12-20,44,DAIRY,4159.0,6
2923594,2017-07-03,4,PERSONAL CARE,233.0,5
583541,2013-11-24,32,BEAUTY,0.0,0
1297731,2015-01-01,21,CELEBRATION,0.0,0
834378,2014-04-15,20,CELEBRATION,0.0,0
1847728,2015-11-05,52,PERSONAL CARE,0.0,0
2309104,2016-07-22,48,POULTRY,736.31396,35
1540510,2015-05-17,33,BOOKS,0.0,0
405232,2013-08-16,29,PERSONAL CARE,0.0,0
323131,2013-07-01,25,POULTRY,85.062,0
661750,2014-01-08,27,BABY CARE,0.0,0
1045372,2014-08-11,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
548162,2013-11-04,39,SEAFOOD,12.625,0
1698515,2015-08-14,17,BREAD/BAKERY,325.0,0
2342754,2016-08-10,42,HOME CARE,174.0,9
1595488,2015-06-17,26,BOOKS,0.0,0
1390704,2015-02-22,3,HOME CARE,0.0,0
1042851,2014-08-10,2,HOME CARE,0.0,0
2068075,2016-03-09,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
805277,2014-03-29,53,FROZEN FOODS,0.0,0
1814040,2015-10-17,8,PRODUCE,6217.67,1
2664200,2017-02-08,12,FROZEN FOODS,65.0,3
1328933,2015-01-18,46,MAGAZINES,0.0,0
2740576,2017-03-22,54,PERSONAL CARE,169.0,5
560914,2013-11-11,47,GROCERY II,55.0,0
1049177,2014-08-13,47,DAIRY,1448.0,1
1557345,2015-05-26,6,DELI,305.529,2
2283492,2016-07-08,3,MEATS,1526.88,53
171572,2013-04-07,23,BREAD/BAKERY,379.07098,0
67353,2013-02-07,49,AUTOMOTIVE,5.0,0
1749462,2015-09-11,46,AUTOMOTIVE,10.0,0
1334813,2015-01-22,11,PREPARED FOODS,17.0,0
2866813,2017-06-01,47,BOOKS,0.0,0
2017817,2016-02-10,25,SEAFOOD,6.0,0
1055859,2014-08-17,34,MEATS,158.994,0
2000699,2016-01-31,45,DAIRY,3712.0,0
398679,2013-08-12,45,CELEBRATION,0.0,0
1982201,2016-01-21,26,MAGAZINES,0.0,0
2532959,2016-11-25,3,FROZEN FOODS,426.976,4
54604,2013-01-31,40,"LIQUOR,WINE,BEER",12.0,0
1744660,2015-09-09,11,HOME AND KITCHEN II,16.0,0
1205387,2014-11-09,3,PREPARED FOODS,449.656,0
2908567,2017-06-25,19,GROCERY II,15.0,3
1662460,2015-07-24,54,LADIESWEAR,0.0,0
2273655,2016-07-02,53,LINGERIE,9.0,0
106154,2013-03-01,37,PET SUPPLIES,0.0,0
2858782,2017-05-28,21,PERSONAL CARE,521.0,14
334167,2013-07-07,35,DELI,41.0,0
230091,2013-05-10,15,HOME AND KITCHEN I,0.0,0
2960652,2017-07-24,3,MEATS,667.562,0
2335463,2016-08-06,38,LAWN AND GARDEN,15.0,0
781976,2014-03-16,5,DAIRY,704.0,0
857630,2014-04-28,22,PET SUPPLIES,0.0,0
2607421,2017-01-07,19,PERSONAL CARE,331.0,10
1984326,2016-01-22,36,BEVERAGES,2402.0,1
1617437,2015-06-29,41,DAIRY,580.0,2
2257865,2016-06-24,11,BREAD/BAKERY,492.0,2
2945852,2017-07-16,15,DAIRY,268.0,17
79545,2013-02-14,40,HOME AND KITCHEN I,0.0,0
1152164,2014-10-10,37,BEAUTY,7.0,0
1342443,2015-01-26,26,BEVERAGES,278.0,0
2020327,2016-02-11,46,BABY CARE,0.0,0
1913966,2015-12-13,11,SEAFOOD,9.0,0
1752028,2015-09-13,18,PERSONAL CARE,312.0,2
2928507,2017-07-06,28,LINGERIE,2.0,0
2301925,2016-07-18,47,EGGS,310.0,1
2494529,2016-11-03,50,PET SUPPLIES,6.0,0
1797574,2015-10-08,45,SCHOOL AND OFFICE SUPPLIES,5.0,0
2146734,2016-04-22,42,HOME CARE,154.0,2
243015,2013-05-17,28,BEVERAGES,556.0,0
2856975,2017-05-27,21,AUTOMOTIVE,14.0,0
1168927,2014-10-19,8,BABY CARE,0.0,0
2050002,2016-02-28,29,DELI,271.324,3
120090,2013-03-09,29,BEVERAGES,0.0,0
779453,2014-03-15,29,PET SUPPLIES,0.0,0
586995,2013-11-26,29,MEATS,0.0,0
2877403,2017-06-07,44,BABY CARE,0.0,0
1198155,2014-11-05,27,MEATS,219.931,1
2240562,2016-06-14,25,PLAYERS AND ELECTRONICS,1.0,0
582528,2013-11-23,53,GROCERY I,0.0,0
849308,2014-04-23,39,LAWN AND GARDEN,8.0,0
941761,2014-06-14,33,CLEANING,1246.0,1
1393564,2015-02-24,10,CLEANING,813.0,0
1553872,2015-05-24,9,BABY CARE,0.0,0
1530575,2015-05-11,54,BEAUTY,1.0,0
2124788,2016-04-10,27,HOME APPLIANCES,0.0,0
2563493,2016-12-12,36,LAWN AND GARDEN,16.0,0
1630186,2015-07-06,49,LADIESWEAR,10.0,0
2300863,2016-07-18,18,BOOKS,0.0,0
1308365,2015-01-07,2,HARDWARE,0.0,0
1267622,2014-12-14,26,PET SUPPLIES,0.0,0
2623077,2017-01-15,9,CELEBRATION,26.0,0
33812,2013-01-19,8,LAWN AND GARDEN,16.0,0
2736044,2017-03-20,28,HARDWARE,0.0,0
1036603,2014-08-06,44,CLEANING,2383.0,3
2379,2013-01-02,26,BEVERAGES,470.0,0
2304775,2016-07-20,27,"LIQUOR,WINE,BEER",151.0,1
2724918,2017-03-14,16,DELI,133.0,6
801553,2014-03-27,49,HOME AND KITCHEN II,5.0,0
1065341,2014-08-22,50,BEAUTY,6.0,0
1477479,2015-04-12,15,BEVERAGES,943.0,0
2059402,2016-03-04,42,BOOKS,0.0,0
1441245,2015-03-22,48,BEVERAGES,3826.0,0
571427,2013-11-17,41,SEAFOOD,11.0,0
1257929,2014-12-08,54,BEAUTY,2.0,0
1751859,2015-09-13,13,LINGERIE,2.0,0
2815370,2017-05-03,53,DAIRY,732.0,36
1006953,2014-07-21,12,MEATS,167.888,0
867452,2014-05-03,48,HARDWARE,0.0,0
1141032,2014-10-04,24,MEATS,455.77,1
1955629,2016-01-06,30,HOME AND KITCHEN II,4.0,0
798838,2014-03-26,23,CLEANING,600.0,0
2152416,2016-04-25,51,MEATS,466.206,2
2401132,2016-09-12,30,LADIESWEAR,1.0,0
1060950,2014-08-20,28,AUTOMOTIVE,10.0,1
1994413,2016-01-28,19,PERSONAL CARE,151.0,0
1504887,2015-04-27,33,LINGERIE,16.0,0
2165374,2016-05-03,16,GROCERY II,1.0,0
1543231,2015-05-19,1,LADIESWEAR,0.0,0
1089713,2014-09-05,34,LAWN AND GARDEN,0.0,0
1957203,2016-01-07,25,CELEBRATION,3.0,0
157596,2013-03-30,30,LINGERIE,1.0,0
